epoch,step,train_loss,train_metric,val_loss,val_metric,learning_rate
0.7317073170731707,120,0.5131715044379235,0.0,0.5087696313858032,0.0,0.00096
1.4634146341463414,240,0.48908679853928716,0.0,0.5013775552312533,0.0,0.0009216
2.1951219512195124,360,0.485180938616395,0.0,0.49494432906309765,0.0,0.0008847359999999999
2.926829268292683,480,0.47433358372042056,0.0,0.48434507350126904,0.0,0.0008493465599999999
3.658536585365854,600,0.46072474397994856,0.0,0.4763399064540863,0.0,0.0008153726975999999
4.390243902439025,720,0.45399076770991087,0.0,0.4738326718409856,0.0,0.0007827577896959998
5.121951219512195,840,0.4562861084938049,0.0,0.47289636979500455,0.0,0.0007514474781081598
5.853658536585366,960,0.45616077802010946,0.0,0.47107695291439694,0.0,0.0007213895789838333
6.585365853658536,1080,0.4552828436717391,0.0,0.4696728785832723,0.0,0.00069253399582448
7.317073170731708,1200,0.4547576061808146,0.0,0.46921973178784054,0.0,0.0006648326359915007
8.048780487804878,1320,0.43381329625844955,0.0,0.46892808626095456,0.0,0.0006382393305518406
8.78048780487805,1440,0.45460901339538395,0.0,0.46893904109795886,0.0,0.000612709757329767
9.512195121951219,1560,0.4561885588225864,0.0,0.4682110846042633,0.0,0.0005882013670365763
10.24390243902439,1680,0.44849807769060135,0.0,0.4683450808127721,0.0,0.0005646733123551131
10.975609756097562,1800,0.4528621891513467,0.0,0.46790353457132977,0.0,0.0005420863798609086
11.707317073170731,1920,0.45232941441494845,0.0,0.46758201469977695,0.0,0.0005204029246664722
12.439024390243903,2040,0.4547180612054136,0.0,0.46819663792848587,0.0,0.0004995868076798133
13.170731707317072,2160,0.4392518475651741,0.0,0.46768147498369217,0.0,0.0004796033353726208
13.902439024390244,2280,0.4512603135930525,0.0,0.46703947335481644,0.0,0.00046041920195771596
14.634146341463415,2400,0.45274151775699395,0.0,0.46691351135571796,0.0,0.0004420024338794073
15.365853658536585,2520,0.44911444882551826,0.0,0.46673816194136936,0.0,0.00042432233652423104
16.097560975609756,2640,0.453551160171628,0.0,0.4667431339621544,0.0,0.0004073494430632618
16.829268292682926,2760,0.44925568975946484,0.0,0.4667653987805049,0.0,0.0003910554653407313
17.5609756097561,2880,0.4498539210661598,0.0,0.4664348289370537,0.0,0.000375413246727102
18.29268292682927,3000,0.44715196018417674,0.0,0.46633939693371457,0.0,0.00036039671685801796
19.024390243902438,3120,0.4367445260286331,0.0,0.466222308576107,0.0,0.00034598084818369723
19.75609756097561,3240,0.451189432173006,0.0,0.4661223193009694,0.0,0.00033214161425634933
